x_easting_m,y_northing_m,z_elevation_m
566640.040297791,4190605.884834395,123.12474645030426
566639.9509344745,4190605.917971213,123.11967545638946
566639.8615539843,4190605.9532242715,123.11460446247465
566639.7721219719,4190605.994826046,123.10953346855983
566639.6827414834,4190606.0300791063,123.10446247464503
566639.5934468673,4190606.054750973,123.09939148073022
566639.5039461602,4190606.1048177066,123.09432048681542
566639.4146000204,4190606.1358382897,123.0892494929006
566639.325219535,4190606.1710913545,123.0841784989858
566639.2357188308,4190606.2211580896,123.079107505071
566639.1463726957,4190606.252178677,123.07403651115618
566639.0569578643,4190606.291664221,123.06896551724138
566638.9676289049,4190606.3205685723,123.06389452332657
566638.8782140752,4190606.360054119,123.05882352941177
566638.7888507688,4190606.3931909497,123.05375253549695
566638.6993672445,4190606.4411414517,123.04868154158216
566638.6099180693,4190606.484859478,123.04361054766734
566638.5205719372,4190606.515880071,123.03853955375254
566638.43119146,4190606.5511331456,123.03346855983773
566638.3417938096,4190606.5885024574,123.02839756592292
566638.252327464,4190606.6343367263,123.02332657200812
566638.1629298154,4190606.671706042,123.0182555780933
566638.0734978196,4190606.713307834,123.0131845841785
566637.9840658248,4190606.7549096304,123.00811359026369
566637.8946510048,4190606.794395185,123.00304259634889
566637.8052533595,4190606.831764503,122.99797160243408
566637.7158385413,4190606.871250062,122.99290060851926
566637.6263893761,4190606.9149680994,122.98782961460446
566637.5368715168,4190606.967151092,122.98275862068965
566637.4475597441,4190606.9939392195,122.97768762677485
566637.3581277556,4190607.0355410213,122.97261663286004
566637.2687644629,4190607.0686778687,122.96754563894524
566637.1792809551,4190607.1166283875,122.96247464503043
566637.089848967,4190607.158230192,122.95740365111561
566637.0003826349,4190607.204064473,122.95233265720081
566636.9109849983,4190607.241433803,122.947261663286
566636.8215530154,4190607.283035608,122.9421906693712
566636.7320351653,4190607.3352186093,122.93711967545639
566636.6426203578,4190607.3747041803,122.93204868154159
566636.5532398984,4190607.4099572734,122.92697768762677
566636.4637048779,4190607.4642565167,122.92190669371197
566636.3743415937,4190607.497393373,122.91683569979716
566636.2849267898,4190607.536878947,122.91176470588235
566636.1953574234,4190607.5954106697,122.90669371196755
566636.1060284886,4190607.6243150523,122.90162271805274
566636.0165449937,4190607.672265583,122.89655172413794
566635.9271130202,4190607.7138673994,122.89148073022312
566635.8376295273,4190607.761817933,122.88640973630832
566635.748163209,4190607.8076522294,122.88133874239351
566635.6587484116,4190607.8471378093,122.8762677484787
566635.5692134019,4190607.901437063,122.8711967545639
566635.4797814331,4190607.9430388836,122.86612576064908
566635.3903151187,4190607.9888731833,122.86105476673428
566635.3009003229,4190608.0283587673,122.85598377281947
566635.2114340104,4190608.0741930683,122.85091277890467
566635.121967699,4190608.1200273717,122.84584178498986
566635.0325013886,4190608.1658616755,122.84077079107504
566634.9429663867,4190608.2201609337,122.83569979716025
566634.8535687708,4190608.2575302855,122.83062880324543
566634.7641368096,4190608.299132114,122.82555780933063
566634.674601811,4190608.3534313766,122.82048681541582
566634.5851526787,4190608.397149447,122.81541582150102
566634.4957035475,4190608.440867516,122.8103448275862
566634.4063059362,4190608.4782368727,122.8052738336714
566634.3167537688,4190608.5346523775,122.8002028397566
566634.2272702947,4190608.582602928,122.79513184584178
566634.1377353027,4190608.636902195,122.79006085192698
566634.0482861764,4190608.6806202712,122.78498985801217
566633.958871397,4190608.720105869,122.77991886409737
566633.869336406,4190608.774405141,122.77484787018255
566633.7798529371,4190608.8223556965,122.76977687626774
566633.6903179507,4190608.8766549695,122.76470588235294
566633.6008001384,4190608.928838005,122.75963488843813
566633.5114197094,4190608.9640911305,122.75456389452333
566633.421850381,4190609.0226228843,122.74949290060852
566633.3324871265,4190609.055759773,122.74442190669372
566633.2429006275,4190609.1164077665,122.7393509127789
566633.1533999934,4190609.166474569,122.7342799188641
566633.063865015,4190609.2207738487,122.72920892494929
566632.9745704526,4190609.245445787,122.72413793103448
566632.8849496131,4190609.3103262624,122.71906693711968
566632.7953974656,4190609.366741783,122.71399594320486
566632.7059140095,4190609.41469235,122.70892494929006
566632.6164992447,4190609.454177963,122.70385395537525
566632.5270157907,4190609.502128534,122.69878296146045
566632.4374808202,4190609.556427819,122.69371196754564
566632.3479458509,4190609.610727106,122.68864097363083
566632.2584452276,4190609.6607939173,122.68356997971603
566632.1690132953,4190609.702395775,122.67849898580121
566632.0794439823,4190609.7609275416,122.67342799188641
566631.989874673,4190609.8194593107,122.6683569979716
566631.9003912266,4190609.8674098873,122.6632860040568
566631.8109421261,4190609.911127986,122.65821501014199
566631.7214071648,4190609.9654272813,122.65314401622717
566631.6318722048,4190610.0197265754,122.64807302231237
566631.5423715905,4190610.0697933957,122.64300202839756
566631.4528881497,4190610.1177439746,122.63793103448276
566631.3633188487,4190610.1762757506,122.63286004056795
566631.2738525821,4190610.222110095,122.62778904665315
566631.1843004557,4190610.2785256333,122.62271805273834
566631.0947998471,4190610.328592456,122.61764705882354
566631.0052133788,4190610.3892404754,122.61257606490872
566630.9156956003,4190610.441423539,122.60750507099391
566630.8262465114,4190610.4851416484,122.60243407707911
566630.736694391,4190610.5415571933,122.5973630831643
566630.6470907535,4190610.604321453,122.5922920892495
566630.5576073237,4190610.6522720433,122.58722109533468
566630.468123895,4190610.7002226342,122.58215010141988
566630.3785889514,4190610.754521944,122.57707910750507
566630.2890196652,4190610.8130537304,122.57200811359026
566630.199501896,4190610.8652368034,122.56693711967546
566630.1099326122,4190610.923768592,122.56186612576064
566630.0204663611,4190610.969602949,122.55679513184585
566629.9310001108,4190611.0154373082,122.55172413793103
566629.8413793151,4190611.0803178167,122.54665314401623
566629.7518272059,4190611.1367333694,122.54158215010142
566629.6623094437,4190611.1889164466,122.5365111561866
566629.5727401673,4190611.2474482427,122.5314401622718
566629.4832052358,4190611.3017475605,122.526369168357
566629.3936359619,4190611.360279357,122.5212981744422
566629.3041010327,4190611.4145786776,122.51622718052738
566629.2145661048,4190611.468877998,122.51115618661258
566629.125031178,4190611.5231773215,122.50608519269777
566629.0354790807,4190611.5795928827,122.50101419878297
566628.94587547,4190611.6423571627,122.49594320486815
566628.8563577163,4190611.694540248,122.49087221095334
566628.7668743092,4190611.7424908574,122.48580121703854
566628.6772363591,4190611.8094876176,122.48073022312373
566628.5877529542,4190611.8574382295,122.47565922920893
566628.4980978353,4190611.926551229,122.47058823529412
566628.4086831188,4190611.966036887,122.46551724137932
566628.3189764883,4190612.041498606,122.4604462474645
566628.2295446025,4190612.0831005056,122.45537525354969
566628.1399238319,4190612.147981032,122.45030425963489
566628.0503889198,4190612.2022803654,122.44523326572008
566627.960819666,4190612.260812177,122.44016227180528
566627.8712504137,4190612.3193439916,122.43509127789046
566627.7816639913,4190612.3799920436,122.43002028397567
566627.6921119128,4190612.4364076196,122.42494929006085
566627.6025426643,4190612.4949394357,122.41987829614604
566627.5130077596,4190612.549238776,122.41480730223124
566627.4233698264,4190612.6162355486,122.40973630831643
566627.3338349242,4190612.67053489,122.40466531440163
566627.244282852,4190612.7269504704,122.39959432048681
566627.1546449253,4190612.7939472464,122.39452332657201
566627.0650928556,4190612.8503628294,122.3894523326572
566626.9755751295,4190612.9025459373,122.3843813387424
566626.8860917466,4190612.9504965665,122.37931034482759
566626.7963507989,4190613.0301907784,122.37423935091277
566626.7067987344,4190613.086606366,122.36916835699797
566626.6172123291,4190613.147254432,122.36409736308316
566626.5276430937,4190613.20578626,122.35902636916836
566626.4381082039,4190613.2600856093,122.35395537525355
566626.3484874606,4190613.3249661564,122.34888438133875
566626.2589525734,4190613.3792655095,122.34381338742394
566626.1693146619,4190613.446262296,122.33874239350912
566626.0798484606,4190613.4920966947,122.33367139959432
566625.9902448936,4190613.554861005,122.32860040567951
566625.9006069861,4190613.6218577954,122.32352941176471
566625.8109862511,4190613.686738347,122.3184584178499
566625.7213483466,4190613.753735138,122.3133874239351
566625.6318649782,4190613.801685782,122.30831643002028
566625.5422270765,4190613.8686825745,122.30324543610547
566625.4525548348,4190613.9399118465,122.29817444219067
566625.3631058137,4190613.9836300164,122.29310344827586
566625.2734679162,4190614.0506268116,122.28803245436106
566625.183881532,4190614.1112748925,122.28296146044624
566625.0942779786,4190614.1740392135,122.27789046653145
566625.0046057442,4190614.2452684897,122.27281947261663
566624.9151052171,4190614.2953353794,122.26774847870183
566624.825450156,4190614.3644484193,122.26267748478702
566624.7358466082,4190614.427212744,122.2576064908722
566624.6462602322,4190614.48786083,122.2525354969574
566624.5566395165,4190614.5527413953,122.2474645030426
566624.4671218251,4190614.60492453,122.2423935091278
566624.3774324303,4190614.678270052,122.23732251521298
566624.2879662528,4190614.724104471,122.23225152129818
566624.1982940291,4190614.7953337557,122.22718052738337
566624.1086218092,4190614.8665630426,122.22210953346855
566624.0190697834,4190614.9229786573,122.21703853955376
566623.9294319071,4190614.9899754683,122.21196754563894
566623.8399142246,4190615.0421586083,122.20689655172414
566623.7502935213,4190615.1070391834,122.20182555780933
566623.6605526278,4190615.1867334284,122.19675456389453
566623.571034949,4190615.238916572,122.19168356997972
566623.4813970799,4190615.3059133873,122.1866125760649
566623.3917763825,4190615.370793965,122.1815415821501
566623.3021728543,4190615.4335583053,122.17647058823529
566623.2125693299,4190615.4963226463,122.17139959432049
566623.1229658067,4190615.5590869887,122.16632860040568
566623.0333966253,4190615.6176188528,122.16125760649088
566622.9437244245,4190615.6888481514,122.15618661257606
566622.8540522254,4190615.760077452,122.15111561866125
566622.764500218,4190615.8164930795,122.14604462474645
566622.6748451918,4190615.8856061436,122.14097363083164
566622.585327527,4190615.9377892967,122.13590263691684
566622.4957068437,4190616.0026698844,122.13083164300203
566622.4060003096,4190616.0781316673,122.12576064908723
566622.3163452893,4190616.147244734,122.12068965517241
566622.2267417802,4190616.210009085,122.1156186612576
566622.1371726124,4190616.268540959,122.1105476673428
566622.0475175963,4190616.3376540295,122.10547667342799
566621.9578454121,4190616.408883339,122.10040567951319
566621.8682590784,4190616.4695314555,122.09533468559837
566621.7786040669,4190616.538644529,122.09026369168357
566621.6889490569,4190616.6077576005,122.08519269776876
566621.5994142367,4190616.662057005,122.08012170385396
566621.5096905506,4190616.7396350354,122.07505070993915
566621.4200698845,4190616.8045156333,122.06997971602433
566621.3304148805,4190616.8736287104,122.06490872210954
566621.2408457263,4190616.932160596,122.05983772819472
566621.1512078948,4190616.999157436,122.05476673427992
566621.0615872344,4190617.0640380383,122.04969574036511
566620.9718807251,4190617.139499836,122.04462474645031
566620.8823115764,4190617.198031726,122.0395537525355
566620.7926222421,4190617.2713772864,122.03448275862068
566620.7030530961,4190617.329909176,122.02941176470588
566620.6132950869,4190617.4117196924,122.02434077079107
566620.5237259436,4190617.470251586,122.01926977687627
566620.4341224629,4190617.5330159576,122.01419878296146
566620.3444331362,4190617.6063615214,122.00912778904666
566620.2548124888,4190617.6712421346,122.00405679513185
566620.1651746734,4190617.738238985,121.99898580121703
566620.0754853493,4190617.8115845537,121.99391480730223
566619.985950553,4190617.865883974,121.98884381338742
566619.8962440647,4190617.941345783,121.98377281947262
566619.8065204088,4190618.018923831,121.9787018255578
566619.7169169395,4190618.0816882113,121.973630831643
566619.6272619638,4190618.150801307,121.9685598377282
566619.5376241588,4190618.2177981646,121.9634888438134
566619.4480206937,4190618.280562545,121.95841784989858
566619.3583828916,4190618.3475594046,121.95334685598377
566619.2687279219,4190618.416672505,121.94827586206897
566619.1791072898,4190618.4815531266,121.94320486815415
566619.0894866611,4190618.5464337515,121.93813387423936
566618.9997115122,4190618.6303605256,121.93306288032454
566618.9100050414,4190618.7058223453,121.92799188640974
566618.8204359246,4190618.764354257,121.92292089249493
566618.730798133,4190618.8313511233,121.91784989858012
566618.6411260047,4190618.9025804675,121.91277890466532
566618.5514538782,4190618.973809814,121.9077079107505
566618.4617302462,4190619.0513878777,121.9026369168357
566618.3721783054,4190619.107803554,121.89756592292089
566618.2825405211,4190619.1748004262,121.89249492900609
566618.1927825562,4190619.256610968,121.88742393509128
566618.103144775,4190619.323607842,121.88235294117646
566618.013558502,4190619.384256,121.87728194726166
566617.9238520485,4190619.4597178306,121.87221095334685
566617.8342657781,4190619.520365991,121.86713995943205
566617.7446280007,4190619.587362868,121.86206896551724
566617.6548528768,4190619.671289657,121.85699797160244
566617.5652666108,4190619.7319378196,121.85192697768763
566617.4755601652,4190619.8073996557,121.84685598377283
566617.385922396,4190619.8743965356,121.84178498985801
566617.2962159535,4190619.949858373,121.8367139959432
566617.2065266815,4190620.023203971,121.8316430020284
566617.1169404227,4190620.0838521402,121.82657200811359
566617.0272168164,4190620.161430218,121.82150101419879
566616.9376648976,4190620.2178459107,121.81643002028397
566616.8479412923,4190620.2954239906,121.81135902636917
566616.758252028,4190620.3687695954,121.80628803245436
566616.6685627653,4190620.4421152007,121.80121703853955
566616.5789250097,4190620.50911209,121.79614604462475
566616.4892872554,4190620.576108981,121.79107505070994
566616.399580829,4190620.651570828,121.78600405679514
566616.3098400674,4190620.731265153,121.78093306288032
566616.220167981,4190620.802494525,121.77586206896552
566616.1305130646,4190620.871607657,121.77079107505071
566616.0409096547,4190620.934372076,121.7657200811359
566615.951203234,4190621.0098339273,121.7606490872211
566615.8615139856,4190621.0831795414,121.75557809330628
566615.7717732339,4190621.1628738726,121.75050709939148
566615.6822556711,4190621.2150570997,121.74543610547667
566615.5925320908,4190621.292635194,121.74036511156187
566615.5028943534,4190621.3596320967,121.73529411764706
566615.4131879446,4190621.4350939533,121.73022312373226
566615.3234643692,4190621.5126720504,121.72515212981745
566615.2339124769,4190621.569087761,121.72008113590263
566615.1441545686,4190621.650898338,121.71501014198783
566615.0544138299,4190621.7305926764,121.70993914807302
566614.9647589335,4190621.7997058225,121.70486815415822
566614.8751212066,4190621.8667027294,121.6997971602434
566614.7853976411,4190621.944280833,121.6947261663286
566614.6957255813,4190622.0155102205,121.6896551724138
566614.6060363528,4190622.0888558486,121.68458417849898
566614.5164158,4190622.153736523,121.67951318458418
566614.4266235692,4190622.2397795827,121.67444219066937
566614.3370030194,4190622.3046602583,121.66937119675457
566614.2473824711,4190622.369540934,121.66430020283975
566614.1576760849,4190622.4450028064,121.65922920892496
566614.0679353646,4190622.5246971548,121.65415821501014
566613.9782633174,4190622.5959265498,121.64908722109533
566613.8886084395,4190622.665039709,121.64401622718053
566613.7988848919,4190622.7426178223,121.63894523326572
566613.709178514,4190622.818079697,121.63387423935092
566613.6195579739,4190622.8829603805,121.6288032454361
566613.5298859344,4190622.95418978,121.6237322515213
566613.4401967289,4190623.02753542,121.61866125760649
566613.3504731896,4190623.1051135384,121.61359026369169
566613.260749652,4190623.1826916584,121.60851926977688
566613.1711119543,4190623.2496885844,121.60344827586206
566613.0814570903,4190623.3188017504,121.59837728194726
566612.9916820548,4190623.4027285897,121.59330628803245
566612.901992859,4190623.4760742346,121.58823529411765
566612.8123551673,4190623.543071165,121.58316430020284
566612.7226831398,4190623.6143005737,121.57809330628803
566612.6329252787,4190623.6961111776,121.57302231237323
566612.5432532568,4190623.7673405884,121.56795131845841
566612.453564069,4190623.840686239,121.56288032454361
566612.3639092175,4190623.9097994124,121.5578093306288
566612.274185698,4190623.9873775425,121.552738336714
566612.1845995192,4190624.048025764,121.54766734279919
566612.0948588356,4190624.1277201334,121.54259634888439
566612.0051181538,4190624.207414508,121.53752535496957
566611.9154633101,4190624.2765276846,121.53245436105476
566611.8257397988,4190624.35410582,121.52738336713996
566611.7360849583,4190624.423219001,121.52231237322515
566611.646327116,4190624.5050296155,121.51724137931035
566611.5566894457,4190624.5720265578,121.51217038539554
566611.4670002755,4190624.6453722203,121.50709939148074
566611.3772767703,4190624.7229503593,121.50202839756592
566611.2875876033,4190624.796296022,121.49695740365111
566611.1978641037,4190624.8738741647,121.49188640973631
566611.1081234387,4190624.953568545,121.4868154158215
566611.0185029448,4190625.018449256,121.4817444219067
566610.9287279492,4190625.102376117,121.47667342799188
566610.8391589595,4190625.160908114,121.47160243407708
566610.7494011341,4190625.242718737,121.46653144016227
566610.6596776444,4190625.320296885,121.46146044624746
566610.5700056573,4190625.391526317,121.45638945233266
566610.4803680056,4190625.458523273,121.45131845841784
566610.3906445187,4190625.5361014227,121.44624746450305
566610.3009038686,4190625.6157958126,121.44117647058823
566610.2112318879,4190625.687025249,121.43610547667343
566610.1215427419,4190625.760370926,121.43103448275862
566610.031802097,4190625.8400653186,121.42596348884382
566609.9421472879,4190625.909178517,121.420892494929
566609.8524409799,4190625.9846404353,121.4158215010142
566609.7627861738,4190626.053753637,121.4107505070994
566609.673079869,4190626.1292155553,121.40567951318458
566609.5833907326,4190626.202561237,121.40060851926978
566609.4935985955,4190626.288604353,121.39553752535497
566609.4038064625,4190626.374647469,121.39046653144017
566609.3142546644,4190626.4310632427,121.38539553752535
566609.2244797014,4190626.5149901207,121.38032454361054
566609.1348592396,4190626.579870853,121.37525354969574
566609.0450842801,4190626.6637977343,121.37018255578093
566608.9553779886,4190626.739259661,121.36511156186613
566608.8656716988,4190626.81472159,121.36004056795132
566608.7759997436,4190626.8859510403,121.35496957403652
566608.6863621229,4190626.952948015,121.3498985801217
566608.5965528392,4190627.041107379,121.34482758620689
566608.5068980552,4190627.110220594,121.33975659229209
566608.4172089399,4190627.1835662876,121.33468559837728
566608.3275541591,4190627.252679506,121.32961460446248
566608.2377963816,4190627.3344901567,121.32454361054766
566608.1481072688,4190627.4078358533,121.31947261663286
566608.0584009938,4190627.4832977904,121.31440162271805
566607.9687290529,4190627.5545272515,121.30933062880325
566607.8790056148,4190627.6321054287,121.30425963488844
566607.7892993446,4190627.7075673672,121.29918864097363
566607.6996102423,4190627.78091307,121.29411764705883
566607.6099039754,4190627.856375011,121.28904665314401
566607.520180544,4190627.933953191,121.28397565922921
566607.430542945,4190628.0009501805,121.2789046653144
566607.3407851845,4190628.0827608407,121.2738336713996
566607.2510960881,4190628.156106547,121.26876267748479
566607.1613726633,4190628.233684733,121.26369168356997
566607.071580576,4190628.319727874,121.25862068965517
566606.9819086528,4190628.390957345,121.25354969574036
566606.8922195652,4190628.4643030544,121.24847870182556
566606.8025648112,4190628.533416289,121.24340770791075
566606.7128242288,4190628.6131107174,121.23833671399595
566606.6232209757,4190628.675875238,121.23326572008114
566606.5334632308,4190628.757685907,121.22819472616632
566606.4437398193,4190628.8352640993,121.22312373225152
566606.3539820778,4190628.9170747707,121.21805273833671
566606.2642929993,4190628.990420488,121.21298174442191
566606.1746382563,4190629.059533728,121.2079107505071
566606.0849491833,4190629.1328794477,121.2028397565923
566605.9951571169,4190629.2189226006,121.19776876267748
566605.9055023787,4190629.2880358445,121.19269776876268
566605.8158133106,4190629.3613815675,121.18762677484787
566605.7260899125,4190629.438959767,121.18255578093306
566605.6363836818,4190629.51442173,121.17748478701826
566605.5466431214,4190629.5941161704,121.17241379310344
566605.4570742195,4190629.652648225,121.16734279918865
566605.367299331,4190629.736575146,121.16227180527383
566605.2776102725,4190629.8099208735,121.15720081135903
566605.1879212157,4190629.883266602,121.15212981744422
566605.0981463325,4190629.967193527,121.1470588235294
566605.008457279,4190630.0405392563,121.1419878296146
566604.9187510592,4190630.116001226,121.1369168356998
566604.8291135054,4190630.1829982437,121.131845841785
566604.7393386292,4190630.2669251724,121.12677484787018
566604.6496839131,4190630.3360384284,121.12170385395538
566604.5599605367,4190630.413616641,121.11663286004057
566604.470237162,4190630.4911948564,121.11156186612575
566604.3805996159,4190630.5581918773,121.10649087221095
566604.2908247483,4190630.6421188093,121.10141987829614
566604.2010842133,4190630.7218132643,121.09634888438134
566604.1114295067,4190630.7909265277,121.09127789046653
566604.0217747993,4190630.860039791,121.08620689655173
566603.9320342693,4190630.9397342494,121.08113590263692
566603.8423280715,4190631.0151962326,121.07606490872212
566603.752587545,4190631.0948906923,121.0709939148073
566603.6628985157,4190631.168236439,121.06592292089249
566603.5732609837,4190631.235233468,121.06085192697769
566603.4835204622,4190631.314927932,121.05578093306288
566603.3937971075,4190631.392506157,121.05070993914808
566603.3041252499,4190631.463735667,121.04563894523326
566603.2144018984,4190631.541313895,121.04056795131847
566603.1247300417,4190631.612543407,121.03549695740365
566603.0350066937,4190631.6901216367,121.03042596348884
566602.9452661823,4190631.7698161067,121.02535496957404
566602.8556458277,4190631.8346969043,121.02028397565923
566602.7658366598,4190631.922856331,121.01521298174443
566602.6762506381,4190631.9835046544,121.01014198782961
566602.5865272984,4190632.061082889,121.00507099391481
566602.4967353006,4190632.147126079,121.0
566602.4071492834,4190632.2077744054,120.99492900608519
566602.317408784,4190632.287468882,120.98985801217039
566602.2277026157,4190632.3629308823,120.98478701825557
566602.1379621195,4190632.442625359,120.97971602434077
566602.0482559546,4190632.5180873596,120.97464503042596
566601.9586012857,4190632.587200646,120.96957403651116
566601.8688779594,4190632.664778889,120.96450304259635
566601.7791889642,4190632.7381246546,120.95943204868155
566601.6895514624,4190632.8051217045,120.95436105476674
566601.5997766469,4190632.8890486658,120.94929006085192
566601.5100704919,4190632.964510672,120.94421906693712
566601.4204158324,4190633.0336239645,120.93914807302231
566601.330692516,4190633.1112022125,120.93407707910751
566601.2409520367,4190633.1908967,120.9290060851927
566601.1513145466,4190633.257893756,120.92393509127788
566601.0616083997,4190633.3333557695,120.91886409736308
566600.9718679254,4190633.413050259,120.91379310344827
566600.8821789464,4190633.4863960342,120.90872210953347
566600.7925414601,4190633.553393094,120.90365111561866
566600.7028868132,4190633.622506394,120.89858012170386
566600.6130605234,4190633.7127820803,120.89350912778905
566600.5234917017,4190633.7713141893,120.88843813387425
566600.4336997443,4190633.857357402,120.88336713995943
566600.3439764462,4190633.934935661,120.87829614604462
566600.2543046428,4190634.0061652036,120.87322515212982
566600.1646500053,4190634.075278509,120.868154158215
566600.0749953693,4190634.144391816,120.8630831643002
566599.9852549135,4190634.224086316,120.8580121703854
566599.8955316214,4190634.30166458,120.8529411764706
566599.8059113186,4190634.3665454113,120.84787018255578
566599.7161708678,4190634.4462399157,120.84279918864097
566599.6265162397,4190634.5153532275,120.83772819472617
566599.5367929564,4190634.5929314937,120.83265720081135
566599.447086839,4190634.6683935244,120.82758620689656
566599.3574665438,4190634.7332743597,120.82251521298174
566599.2676917731,4190634.8172013476,120.81744421906694
566599.1779856606,4190634.892663378,120.81237322515213
566599.0882967138,4190634.9660091735,120.80730223123732
566598.9985734405,4190635.0435874467,120.80223123732252
566598.908953153,4190635.1084682867,120.7971602434077
566598.819247047,4190635.183930324,120.7920892494929
566598.7296267623,4190635.2488111667,120.78701825557809
566598.6398176758,4190635.336970638,120.78194726166329
566598.5502317222,4190635.397619006,120.77687626774848
566598.4604741287,4190635.479429762,120.77180527383368
566598.3708366862,4190635.546426848,120.76673427991886
566598.2811820816,4190635.6155401734,120.76166328600405
566598.1914416591,4190635.6952346945,120.75659229208925
566598.1017355662,4190635.7706967387,120.75152129817444
566598.0119951472,4190635.850391262,120.74645030425964
566597.9223577125,4190635.9173883502,120.74137931034483
566597.8327031157,4190635.9865016825,120.73630831643003
566597.7429112105,4190636.072544924,120.73123732251521
566597.653359599,4190636.1289608236,120.7261663286004
566597.5636191859,4190636.2086553513,120.7210953346856
566597.4739474317,4190636.279884924,120.71602434077079
566597.3842756788,4190636.351114498,120.71095334685599
566597.294586764,4190636.4244603124,120.70588235294117
566597.2048978508,4190636.4978061276,120.70081135902637
566597.1151917756,4190636.573268181,120.69574036511156
566597.0256230102,4190636.631800327,120.69066937119675
566596.9357796302,4190636.724192293,120.68559837728195
566596.8461250503,4190636.7933056345,120.68052738336714
566596.7565219625,4190636.8560702596,120.67545638945234
566596.6667815662,4190636.9357647975,120.67038539553752
566596.5770583374,4190637.013343095,120.66531440162272
566596.4873866003,4190637.0845726803,120.66024340770791
566596.397766355,4190637.149453549,120.65517241379311
566596.3080774577,4190637.2227993724,120.6501014198783
566596.2185087053,4190637.281331526,120.64503042596348
566596.1287511579,4190637.3631423083,120.63995943204868
566596.0390965919,4190637.432255658,120.63488843813387
566595.9493390479,4190637.5140664415,120.62981744421907
566595.8597359747,4190637.5768310777,120.62474645030426
566595.7700642501,4190637.6480606687,120.61967545638946
566595.680392527,4190637.719290261,120.61460446247465
566595.5907379688,4190637.7884036163,120.60953346855983
566595.5010319225,4190637.8638656884,120.60446247464503
566595.4113430411,4190637.9372115205,120.59939148073022
566595.3216541612,4190638.0105573577,120.59432048681542
566595.232051096,4190638.0733219995,120.5892494929006
566595.1423278932,4190638.1509003146,120.5841784989858
566595.0526561812,4190638.2221299126,120.579107505071
566594.9629501445,4190638.2975919913,120.57403651115618
566594.8733470876,4190638.3603566373,120.56896551724138
566594.7836410542,4190638.435818717,120.56389452332657
566594.6939521855,4190638.5091645583,120.55882352941177
566594.604314807,4190638.5761616845,120.55375253549695
566594.5146602672,4190638.6452750517,120.54868154158216
566594.4250228916,4190638.71227218,120.54361054766734
566594.3353340268,4190638.7856180253,120.53853955375254
566594.2456451659,4190638.858963873,120.53346855983773
566594.1559734694,4190638.9301934806,120.52839756592292
566594.0663360999,4190638.9971906124,120.52332657200812
566593.9766987319,4190639.064187746,120.5182555780933
566593.8869583891,4190639.1438823133,120.5131845841785
566593.7973725123,4190639.204530732,120.50811359026369
566593.7076321726,4190639.2842253,120.50304259634889
566593.6179261601,4190639.359687394,120.49797160243408
566593.5283574503,4190639.4182195757,120.49290060851926
566593.4386514386,4190639.4936816697,120.48782961460446
566593.3491170568,4190639.5479813768,120.48275862068965
566593.2593595627,4190639.629792191,120.47768762677485
566593.1697393708,4190639.694673093,120.47261663286004
566593.0800333677,4190639.7701351913,120.46754563894524
566592.9903788537,4190639.839248574,120.46247464503043
566592.9008616412,4190639.891432047,120.45740365111561
566592.8110698304,4190639.9774753405,120.45233265720081
566592.7214839708,4190640.0381237725,120.447261663286
566592.6317951379,4190640.111469637,120.4421906693712
566592.5421406315,4190640.180583024,120.43711967545639
566592.4525376137,4190640.243347696,120.43204868154159
566592.362728649,4190640.331507235,120.42697768762677
566592.2732114459,4190640.383690715,120.42190669371197
566592.1835226209,4190640.457036584,120.41683569979716
566592.0938166352,4190640.532498692,120.41176470588235
566592.0042136224,4190640.5952633703,120.40669371196755
566591.9146106133,4190640.6580280466,120.40162271805274
566591.8249046323,4190640.7334901583,120.39655172413794
566591.7352673017,4190640.8004873157,120.39148073022312
566591.6455613239,4190640.8759494303,120.38640973630831
566591.5559583205,4190640.938714111,120.38133874239351
566591.4663209943,4190641.0057112724,120.3762677484787
566591.3767008317,4190641.070592194,120.3711967545639
566591.2870120222,4190641.1439380725,120.36612576064908
566591.1974433487,4190641.2024702798,120.36105476673428
566591.1077717021,4190641.2736999216,120.35598377281947
566591.0181172212,4190641.342813327,120.35091277890467
566590.9285142279,4190641.4055780163,120.34584178498986
566590.838791102,4190641.4831563747,120.34077079107504
566590.7491537877,4190641.5501535437,120.33569979716025
566590.6596194464,4190641.6044532796,120.33062880324543
566590.5700507824,4190641.6629854944,120.32555780933063
566590.4803619866,4190641.7363313823,120.32048681541582
566590.3906388687,4190641.8139097486,120.31541582150102
566590.3010187234,4190641.8787906817,120.3103448275862
566590.2114843865,4190641.9330904232,120.30527383367141
566590.1218814057,4190641.9958551195,120.3002028397566
566590.0321411323,4190642.0755497282,120.29513184584178
566589.942435184,4190642.151011861,120.29006085192698
566589.8528665312,4190642.2095440836,120.28498985801217
566589.7632807179,4190642.270192546,120.27991886409737
566589.6737120677,4190642.3287247694,120.27484787018255
566589.5840232873,4190642.4020706667,120.26977687626774
566589.4943345083,4190642.475416566,120.26470588235294
566589.4047487007,4190642.53606503,120.25963488843813
566589.3150427632,4190642.611527169,120.25456389452333
566589.22547412,4190642.6700593987,120.24949290060852
566589.1359226395,4190642.7264753897,120.24442190669372
566589.0461995451,4190642.8040537713,120.2393509127789
566588.9566137444,4190642.864702241,120.2342799188641
566588.8670451064,4190642.923234475,120.22920892494929
